Datetime,Quarter,Likes,NFT,Text,clean_text,manual_label
2022-03-28,21,1,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#19246 sold for 23.5 ETH (79.21K $)

🔗 https://t.co/mRFMatdeiJ https://t.co/e22PrMDVcM",mutant ape yacht club mayc nft sold eth k,pos
2022-06-27,22,0,Mutant Ape Yacht Club,"Mutant Ape Yacht Club #1007 sold for 18.30 ETH ($21,719.90)
                        
Previously sold for 16.00 ETH ($18,943.36)
#NFT Collection: #MutantApeYachtClub
Floor Price: 18.4 #ETH

https://t.co/qEY6w9e1Cl https://t.co/nDRsYeJXk7",mutant ape yacht club sold eth previously sold eth nft collection mutantapeyachtclub floor price eth,pos
2022-12-28,24,0,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#29378 sold for 16.2 ETH ($19.23K)

🔗 https://t.co/uLhkGOHTB8 https://t.co/TTymSt2Kr4",mutant ape yacht club mayc nft sold eth k,pos
2021-12-30,14,0,Mutant Ape Yacht Club,"Mutant Ape Yacht Club | #MAYC

ID: #15482
Sold for: 11.985 ETH (43.58K $)
Tx: https://t.co/IdvuzqYRIT

🔗 https://t.co/BYvqwGhFMj https://t.co/xy8RcCB6Pw",mutant ape yacht club mayc id sold eth k tx,pos
2022-09-27,23,1,Mutant Ape Yacht Club,"I'M IN! Just entered an 'on chain' NFT Competition to win Mutant Ape Yacht Club #25801, worth $44,324 on https://t.co/01MkhcH4se! 
Thank you @Meta_Winners ! LFG! https://t.co/qO80IXfxWq #WinninginWeb3",entered chain nft competition win mutant ape yacht club worth thank meta winner lfg winninginweb,pos
2023-02-11,31,2,Mutant Ape Yacht Club,"#NFT Time! Mutant Ape Yacht Club one day volume is 712.5 $eth

#mutant_ape_yacht_club #opensea https://t.co/Ewun55eYY6",nft time mutant ape yacht club one day volume eth mutant ape yacht club opensea,neu
2022-09-29,23,1,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#510 sold for 15.75 ETH ($20.96k)

🔗 https://t.co/LjJQe0Pmeb https://t.co/vcRGefAVVL",mutant ape yacht club mayc nft sold eth k,pos
2022-06-27,22,9,Mutant Ape Yacht Club,"Top NFT Collections (Volumen 24h):

1. Bored Ape Yacht Club.
2. Otherdeed for Otherside.
3. Cryptopunks.
4. Moonrunners.
5. Mutant Ape Yacht Club.
6. CloneX.
7. Moonbirds.
8. Goblintown.
9. Doodles.
10. Milady Maker.",top nft collection volumen h bored ape yacht club otherdeed otherside cryptopunks moonrunners mutant ape yacht club clonex moonbirds goblintown doodle milady maker,pos
2023-02-09,31,1,Mutant Ape Yacht Club,"Public sale is Live! @cybotz_nft🚀

Top 10 #NFT sales in last hour

16.50 eth   PROOF Collective
15.85 eth   Mutant Ape Yacht Club 2764
14.86 eth   Mutant Ape Yacht Club 2791
14.86 eth   Mutant Ape Yacht Club 28286
14.86 eth   Mutant Ape Yacht Club 9665",public sale live cybotz nft top nft sale last hour eth proof collective eth mutant ape yacht club eth mutant ape yacht club eth mutant ape yacht club eth mutant ape yacht club,pos
2022-09-27,23,103,Mutant Ape Yacht Club,"Bored Ape Yacht Club's Mutant drop was one of the most hyped NFT drops of all time. 

The launch pioneered the mechanism of burning an airdropped NFT (ERC1155) to receive a new NFT (ERC721).

Here's a breakdown of how they built it. 🧵",bored ape yacht club mutant drop one hyped nft drop time launch pioneered mechanism burning airdropped nft erc receive new nft erc breakdown built,pos
2021-12-29,14,0,Mutant Ape Yacht Club,"📈 #0xF67 bought MutantApeYachtClub #10882 - Mutant Ape Yacht Club for $105K (~28.88 ETH)

https://t.co/WNRhfA6lYK https://t.co/D4SaIV52ri",xf bought mutantapeyachtclub mutant ape yacht club k eth,pos
2022-06-25,22,1,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#6911 sold for 36 ETH (39.52k $)

🔗 https://t.co/TvxICD2JEu https://t.co/E7IE5Y0K1w",mutant ape yacht club mayc nft sold eth k,pos
2022-12-29,24,0,Mutant Ape Yacht Club,"Juno, the Crypto Banking App, Is Auctioning Off A Mutant Ape Yacht Club NFT https://t.co/H9J3MDHqo8",juno crypto banking app auctioning mutant ape yacht club nft,neu
2021-12-29,14,0,Mutant Ape Yacht Club,"Mutant Ape Yacht Club | #MAYC

ID: #1106
Sold for: 15 ETH (56.52K $)
Tx: https://t.co/QwIOj2p1N9

🔗 https://t.co/lWW60SQbQF https://t.co/5AYE171uRf",mutant ape yacht club mayc id sold eth k tx,pos
2021-12-29,14,0,Mutant Ape Yacht Club,"📈 #0xdDD bought MutantApeYachtClub #5346 - Mutant Ape Yacht Club for $59.2K (~15.99 ETH)

https://t.co/32GYJjoJSb https://t.co/avnzXdRg7b",xddd bought mutantapeyachtclub mutant ape yacht club k eth,pos
2022-03-28,21,3,Mutant Ape Yacht Club,"Top #NFT Today
Mutant Ape Yacht Club
Price: $105k
https://t.co/m4W99D4cMd",top nft today mutant ape yacht club price k,pos
2022-06-26,22,0,Mutant Ape Yacht Club,"Mutant Ape Yacht Club #20539 sold for 30.50 ETH ($37,518.36)
                        
Previously sold for 19.00 ETH ($23,234.15)
#NFT Collection: #MutantApeYachtClub
Floor Price: 17.88 #ETH

https://t.co/hFiwAyesmo https://t.co/FGBy2oDrhu",mutant ape yacht club sold eth previously sold eth nft collection mutantapeyachtclub floor price eth,pos
2023-02-12,31,4,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#21690 sold for 14.69 ETH ($22.52K)

🔗 https://t.co/1cEedjgV9p https://t.co/1TRrwqXhw4",mutant ape yacht club mayc nft sold eth k,pos
2023-02-11,31,1,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#29374 sold for 15.21 ETH ($23.11K)

🔗 https://t.co/6GVtCthPrW https://t.co/IVMn051FHc",mutant ape yacht club mayc nft sold eth k,pos
2022-12-29,24,0,Mutant Ape Yacht Club,"Public sale is Live! @cybotz_nft🚀

Top 10 #NFT sales in last hour

130.00 eth   Bored Ape Yacht Club 193
80.88 eth   Bored Ape Yacht Club 9520
19.00 eth   Mutant Ape Yacht Club 21823
17.00 eth   062.eth
16.22 eth   Mutant Ape Yacht Club 3702",public sale live cybotz nft top nft sale last hour eth bored ape yacht club eth bored ape yacht club eth mutant ape yacht club eth eth eth mutant ape yacht club,pos
2021-12-29,14,0,Mutant Ape Yacht Club,"📈 #0x8f3 bought MutantApeYachtClub #4196 - Mutant Ape Yacht Club for $65.3K (~17.5 ETH)

https://t.co/lCO7L1sAcT https://t.co/X0So5djiZZ",x f bought mutantapeyachtclub mutant ape yacht club k eth,pos
2022-09-29,23,2,Mutant Ape Yacht Club,"P̳ast 4 H̳ours S̳tats
S̳ales:
Corntown wtf: 2113
Cloudmachine: 705
Strange Connections NFT: 504
Monsterland (Genesis): 336

V̳olume:
QQL Mint Pass (official): Ξ515.50
RENGA: Ξ307.53
Azra Games - The Hopeful: Ξ131.24
Mutant Ape Yacht Club: Ξ94.90",p ast h tat ale corntown wtf cloudmachine strange connection nft monsterland genesis v olume qql mint pas official renga azra game hopeful mutant ape yacht club,pos
2022-06-26,22,4,Mutant Ape Yacht Club,"Top #NFT collections by sales volume (last week):
1°-Cryptopunks
2°-Bored ape yacht club
3°-Doodles
4°-Otherdeed
5°-Mutant ape yacht club
6°-Ryder rips bayc
7°-Dooplicator
8°-Primate academy
9°-Sorare
10°-Azuki https://t.co/4WUGOgHet1",top nft collection sale volume last week cryptopunks bored ape yacht club doodle otherdeed mutant ape yacht club ryder rip bayc dooplicator primate academy sorare azuki,pos
2022-09-23,23,1,Mutant Ape Yacht Club,"I'M IN! Just entered an 'on chain' NFT Competition to win Mutant Ape Yacht Club #25801, worth $43,339 on https://t.co/Y89K4aEzbL! 
Thank you @Meta_Winners ! LFG! https://t.co/Q6qdrIVNrF #WinninginWeb3",entered chain nft competition win mutant ape yacht club worth thank meta winner lfg winninginweb,pos
2023-02-10,31,1,Mutant Ape Yacht Club,"Public sale is Live! @cybotz_nft🚀

Top 10 #NFT sales in last hour

16.30 eth   Mutant Ape Yacht Club 18313
15.20 eth   Mutant Ape Yacht Club 27478
15.20 eth   Mutant Ape Yacht Club 3656
14.85 eth   Otherdeed for Otherside 17812
13.64 eth   Azuki #4612",public sale live cybotz nft top nft sale last hour eth mutant ape yacht club eth mutant ape yacht club eth mutant ape yacht club eth otherdeed otherside eth azuki,pos
2022-09-22,23,3,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#3278 sold for 16.045 ETH ($20.37k)

🔗 https://t.co/Gmw3Odmk7f https://t.co/om88DfNvSw",mutant ape yacht club mayc nft sold eth k,pos
2022-03-30,21,3,Mutant Ape Yacht Club,"Mutant Ape Yacht Club #5773 sold for 22.495 ETH! ($76323.29)

- https://t.co/NndINa4yTS
- https://t.co/amUaQ7LAdQ

Rarity ⬜15401/18022
#mayc #mutantape #mutantapeclub #nft #nanocube https://t.co/HltXOAdC5O",mutant ape yacht club sold eth rarity mayc mutantape mutantapeclub nft nanocube,pos
2021-12-29,14,0,Mutant Ape Yacht Club,"Mutant Ape Yacht Club | #MAYC

ID: #8473
Sold for: 19 ETH (71.60K $)
Tx: https://t.co/Bi6FdPLTh1

🔗 https://t.co/hzCjVMj8Pd https://t.co/TRnI6apvVc",mutant ape yacht club mayc id sold eth k tx,pos
2022-03-27,21,0,Mutant Ape Yacht Club,"#NFT Time! On this image you can see Mutant Ape Yacht Club stats.

#mutant_ape_yacht_club #opensea https://t.co/ARtpWIBCfF",nft time image see mutant ape yacht club stats mutant ape yacht club opensea,neu
2022-12-29,24,1,Mutant Ape Yacht Club,Calling all NFT fans - Mutant Ape Yacht Club 18138 has grabbed 2 votes over the past hour. Props to @jordanLzG #nftcollector #NFTCommunity #NFTs https://t.co/mXa7sJLcTb,calling nft fan mutant ape yacht club grabbed vote past hour prop jordanlzg nftcollector nftcommunity nfts,pos
2022-12-29,24,0,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#1160 sold for 17.5 ETH ($20.86K)

🔗 https://t.co/UpMdNR7z6D https://t.co/AlrnTSOuYH",mutant ape yacht club mayc nft sold eth k,pos
2022-03-28,21,1,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#3922 sold for 23.2 ETH (78.20K $)

🔗 https://t.co/ctjqmGbjXn https://t.co/yiAi8jzZCH",mutant ape yacht club mayc nft sold eth k,pos
2022-09-21,23,2,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#9357 sold for 16 ETH ($21.26K)

🔗 https://t.co/9p50yRcVuD https://t.co/H6Vtwdb44F",mutant ape yacht club mayc nft sold eth k,pos
2021-12-30,14,0,Mutant Ape Yacht Club,"📈 #0x891 bought MutantApeYachtClub #3896 - Mutant Ape Yacht Club for $38.3K (~10.4 ETH)

https://t.co/g3zfQtSj5S https://t.co/YbUkkL4RJ9",x bought mutantapeyachtclub mutant ape yacht club k eth,pos
2021-12-30,14,1,Mutant Ape Yacht Club,"📈 #0x0Bc bought MutantApeYachtClub #9399 - Mutant Ape Yacht Club for $43.9K (~12.0 ETH)

https://t.co/VduFQ09cZo https://t.co/4mCHbe0weE",x bc bought mutantapeyachtclub mutant ape yacht club k eth,pos
2022-03-30,21,0,Mutant Ape Yacht Club,"Mutant Ape Yacht Club #22726 sold for 22 ETH! ($74725.20)

- https://t.co/gnlufcByD4
- https://t.co/tsK4qRHC5B

Rarity ⬜12769/18022
#mayc #mutantape #mutantapeclub #nft #nanocube https://t.co/WoBJLE3V4b",mutant ape yacht club sold eth rarity mayc mutantape mutantapeclub nft nanocube,pos
2022-09-24,23,24,Mutant Ape Yacht Club,"What Is Mutant Ape Yacht Club? @BoredApeYC Learn about it with #Phemex Academy! #BAYC #MAYC #NFT #NFTcollections #nftart

https://t.co/CELlDT4Efp",mutant ape yacht club boredapeyc learn phemex academy bayc mayc nft nftcollections nftart,neu
2023-02-13,31,2,Mutant Ape Yacht Club,"Yet another undervalued Mutant Ape Yacht Club - # 4208

Currently listed at  17.9184 Ξ (-8.83%) with a liquidity of few days
Estimated value at 20.67 Ξ

How do we know? Learn more: https://t.co/s1FjSe6S8T

#MutantApeYachtClub #opensea #nft",yet another undervalued mutant ape yacht club currently listed liquidity day estimated value know learn mutantapeyachtclub opensea nft,neg
2023-02-09,31,2,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#2791 sold for 14.86 ETH ($24.40K)

🔗 https://t.co/gXwn4AST0K https://t.co/lZji3MajZc",mutant ape yacht club mayc nft sold eth k,pos
2022-12-29,24,1,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#11240 sold for 16.19 ETH ($19.35K)

🔗 https://t.co/GK9IzzAIYb https://t.co/Ykbm7GSZN5",mutant ape yacht club mayc nft sold eth k,pos
2023-02-11,31,1,Mutant Ape Yacht Club,"🐳1 Mutant Ape Yacht Club bought for Ξ15.2

🧹Floor:Ξ14.79/1H Chg%:📈+0.00%
⏱️Floor:1HΞ14.79/8HΞ14.285/24HΞ14.285
💰Volume:1HΞ61.110/8HΞ249.495/24HΞ1458.015

👀Snipe on @nfteye_io:
https://t.co/IPUfeelZjX

🛒Buyer: 
0x6A5aA8770A374e0AEB88a19f527a501D0A573BA1

#NFTs #NFTEye",mutant ape yacht club bought floor h chg floor h h h volume h h h snipe nfteye io buyer x aa e aeb f ba nfts nfteye,pos
2023-02-10,31,2,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#8713 sold for 15.884 ETH ($24.47K)

🔗 https://t.co/5KCi52XUPT https://t.co/INPX7SuOdp",mutant ape yacht club mayc nft sold eth k,pos
2022-03-28,21,1,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#11670 sold for 25 ETH (24.99 $)

🔗 https://t.co/aF8rUGTulj https://t.co/mXukxGAAS5",mutant ape yacht club mayc nft sold eth,pos
2023-02-13,31,3,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#607 sold for 15.25 ETH ($23.25K)

🔗 https://t.co/Q2mVIuVmaz https://t.co/GOPDBXkeql",mutant ape yacht club mayc nft sold eth k,pos
2022-06-25,22,8,Mutant Ape Yacht Club,"Top NFT Collections (Volumen 24h):

1. Moonrunners.
2. Bored Ape Yacht Club.
3. Mutant Ape Yacht Club.
4. Moonbirds.
5. Doodles.
6. Cryptopunks.
7. Otherdeed for Otherside.
8. CloneX.
9. Goblintown.
10. Bird World Mystery Box.",top nft collection volumen h moonrunners bored ape yacht club mutant ape yacht club moonbirds doodle cryptopunks otherdeed otherside clonex goblintown bird world mystery box,pos
2022-03-30,21,1,Mutant Ape Yacht Club,"Mutant Ape Yacht Club #418 sold for 3.005 ETH! ($10221.72- BUNDLE!)

- https://t.co/X4ifciq4Q9
- https://t.co/iDA6R480Rk

Rarity 🟦8118/18022
#mayc #mutantape #mutantapeclub #nft #nanocube https://t.co/hjaa3aLz1X",mutant ape yacht club sold eth bundle rarity mayc mutantape mutantapeclub nft nanocube,pos
2023-02-12,31,1,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#1944 sold for 14 ETH ($21.48K)

🔗 https://t.co/MxCWGYm63i https://t.co/JnRNZYkOeK",mutant ape yacht club mayc nft sold eth k,pos
2022-06-27,22,0,Mutant Ape Yacht Club,"Mutant Ape Yacht Club #13914 sold for 18.49 ETH ($22,179.68)
                        
Previously sold for 18.49 ETH ($22,072.81)
#NFT Collection: #MutantApeYachtClub
Floor Price: 18.4 #ETH

https://t.co/8iH3sGkNQK https://t.co/KkeGC816eu",mutant ape yacht club sold eth previously sold eth nft collection mutantapeyachtclub floor price eth,pos
2022-06-27,22,1,Mutant Ape Yacht Club,"Public sale is Live! @cybotz_nft🚀

Top 10 #NFT sales in last hour

23.23 eth   Mutant Ape Yacht Club 10170
20.00 eth   Otherdeed for Otherside 75829
5.55 eth   Regular #9800
4.99 eth   mfer #5000
4.49 eth   Otherdeed for Otherside 49521",public sale live cybotz nft top nft sale last hour eth mutant ape yacht club eth otherdeed otherside eth regular eth mfer eth otherdeed otherside,pos
2022-06-28,22,1,Mutant Ape Yacht Club,"#NFT Time! Mutant Ape Yacht Club one day volume is 533.63 $eth

#mutant_ape_yacht_club #opensea https://t.co/6WGuQESIJq",nft time mutant ape yacht club one day volume eth mutant ape yacht club opensea,neu
2021-12-29,14,0,Mutant Ape Yacht Club,"📈 #0x06b bought MutantApeYachtClub #29500 - Mutant Ape Yacht Club for $43.3K (~12.0 ETH)

https://t.co/aGmhecYXXp https://t.co/tayTc1LJRC",x b bought mutantapeyachtclub mutant ape yacht club k eth,pos
2022-06-27,22,1,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#743 sold for 20 ETH (21.96k $)

🔗 https://t.co/kmzMkerjzp https://t.co/31edhixevx",mutant ape yacht club mayc nft sold eth k,pos
2022-09-25,23,16,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#8043 sold for 15.8 ETH ($20.87k)

🔗 https://t.co/cPraKaxv6p https://t.co/9VPOFPY8BF",mutant ape yacht club mayc nft sold eth k,pos
2022-06-29,22,0,Mutant Ape Yacht Club,"Mutant Ape Yacht Club #9629 sold for 23.40 ETH ($26,459.55)
                        
Previously sold for 21.60 ETH ($24,470.85)
#NFT Collection: #MutantApeYachtClub
Floor Price: 18.2 #ETH

https://t.co/mD6iJkxibS https://t.co/MJza45gE2r",mutant ape yacht club sold eth previously sold eth nft collection mutantapeyachtclub floor price eth,pos
2022-09-21,23,2,Mutant Ape Yacht Club,"Public sale is Live! @cybotz_nft🚀

Top 10 #NFT sales in last hour

14.95 eth   Mutant Ape Yacht Club 19342
14.32 eth   Mutant Ape Yacht Club 448
12.50 eth   #4483
12.00 eth   Azuki #275
11.90 eth   Azuki #1944",public sale live cybotz nft top nft sale last hour eth mutant ape yacht club eth mutant ape yacht club eth eth azuki eth azuki,pos
2023-02-09,31,3,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#7108 sold for 15 ETH ($24.52K)

🔗 https://t.co/OlptvT42nN https://t.co/ofP87GUZsy",mutant ape yacht club mayc nft sold eth k,pos
2022-09-28,23,0,Mutant Ape Yacht Club,"I'M IN! Just entered an 'on chain' NFT Competition to win Mutant Ape Yacht Club #25801, worth $44,360 on https://t.co/q3lbGABGNn! 
Thank you @Meta_Winners ! LFG! https://t.co/ALgcJrLbcJ #WinninginWeb3",entered chain nft competition win mutant ape yacht club worth thank meta winner lfg winninginweb,pos
2022-12-30,24,0,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#20652 sold for 15.29 ETH ($18.22K)

🔗 https://t.co/oRgUVfMKOy https://t.co/y7XS4cagKr",mutant ape yacht club mayc nft sold eth k,pos
2023-02-12,31,1,Mutant Ape Yacht Club,"Public sale is Live! @cybotz_nft🚀

Top 10 #NFT sales in last hour

38.00 eth   6529 Gradient #94
14.99 eth   Mutant Ape Yacht Club 1420
7.50 eth   BEAST #7631
7.24 eth   Bored Ape Kennel Club 3615
6.00 eth   #4399 🪺",public sale live cybotz nft top nft sale last hour eth gradient eth mutant ape yacht club eth beast eth bored ape kennel club eth,pos
2022-09-25,23,0,Mutant Ape Yacht Club,"Public sale is Live! @cybotz_nft🚀

Top 10 #NFT sales in last hour

16.00 eth   Mutant Ape Yacht Club 28120
15.80 eth   Mutant Ape Yacht Club 79
6.44 eth   CloneX #1648
6.00 eth   Citizen #1926
4.73 eth   Otherdeed for Otherside 4298",public sale live cybotz nft top nft sale last hour eth mutant ape yacht club eth mutant ape yacht club eth clonex eth citizen eth otherdeed otherside,pos
2023-02-11,31,4,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#8921 sold for 15.2 ETH ($23.15K)

🔗 https://t.co/b7bboJLBZM https://t.co/bKRZObHO0F",mutant ape yacht club mayc nft sold eth k,pos
2023-02-11,31,1,Mutant Ape Yacht Club,"🐳2 Mutant Ape Yacht Club bought for Ξ30.42

🧹Floor:Ξ14.79/1H Chg%:📈+0.96%
⏱️Floor:1HΞ14.65/8HΞ14.285/24HΞ14.2857
💰Volume:1HΞ19.000/8HΞ205.516/24HΞ1458.375

👀Snipe on @nfteye_io:
https://t.co/IPUfeelZjX

🛒Buyer: 
0x6A5aA8770A374e0AEB88a19f527a501D0A573BA1

#NFTs #NFTEye",mutant ape yacht club bought floor h chg floor h h h volume h h h snipe nfteye io buyer x aa e aeb f ba nfts nfteye,pos
2022-09-24,23,1,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#9997 sold for 15.98 ETH ($21.14k)

🔗 https://t.co/Nyim8Ud4IX https://t.co/sxQIVtSogY",mutant ape yacht club mayc nft sold eth k,pos
2022-06-29,22,2,Mutant Ape Yacht Club,"🐳🐳🐳 NFT Whale Trade

➡️Transfer: [foreverkids.eth] -&gt; [🐳0x35ff42]
✨NFT: Mutant Ape Yacht Club #19908 https://t.co/wdOIQSg9qZ
💰Price: 22.8 ETH ($26,005.71)
🛢️Gas: 0.0053 ETH ($6.07)

#MAYC",nft whale trade transfer foreverkids eth gt x ff nft mutant ape yacht club price eth gas eth mayc,neu
2022-03-27,21,0,Mutant Ape Yacht Club,"Mutant Ape Yacht Club #8263 sold for 59.005 ETH! ($187725.00- BUNDLE!)

- https://t.co/UTg7zFuvtU
- https://t.co/Cu3LIAAIt3

Rarity 🟩10030/18022
#mayc #mutantape #mutantapeclub #nft #nanocube https://t.co/nPiMq7xIO3",mutant ape yacht club sold eth bundle rarity mayc mutantape mutantapeclub nft nanocube,pos
2021-12-29,14,0,Mutant Ape Yacht Club,"📈 #0x60d bought MutantApeYachtClub #2512 - Mutant Ape Yacht Club for $44.8K (~11.95 ETH)

https://t.co/IPcyK1pB3A https://t.co/rImvUXsEfc",x bought mutantapeyachtclub mutant ape yacht club k eth,pos
2022-03-30,21,2,Mutant Ape Yacht Club,"Mutant Ape Yacht Club #21449 sold for 30.005 ETH! ($102027.80)

- https://t.co/mEmzCan1UJ
- https://t.co/QTxqc1B0VJ

#mayc #mutantape #mutantapeclub #nft #nanocube https://t.co/NwGMVRCnpX",mutant ape yacht club sold eth mayc mutantape mutantapeclub nft nanocube,pos
2022-03-30,21,1,Mutant Ape Yacht Club,"Top #NFT Today
Mutant Ape Yacht Club
Price: $127k
https://t.co/cVwtzDGi1Q",top nft today mutant ape yacht club price k,pos
2023-02-09,31,1,Mutant Ape Yacht Club,"🐳1 Mutant Ape Yacht Club bought for Ξ15.15

🧹Floor:Ξ14.49/1H Chg%:📈+0.00%
⏱️Floor:1HΞ14.49/8HΞ14.49/24HΞ14.5
💰Volume:1HΞ61.139/8HΞ315.753/24HΞ1003.869

👀Snipe on @nfteye_io:
https://t.co/IPUfeelZjX

🛒Buyer: 
0xD057983Deb4691e598fe1e6cAF5F8F490Cc3532D

#NFTs #NFTEye",mutant ape yacht club bought floor h chg floor h h h volume h h h snipe nfteye io buyer xd deb e fe e caf f f cc nfts nfteye,pos
2022-09-23,23,1,Mutant Ape Yacht Club,"Public sale is Live! @cybotz_nft🚀

Top 10 #NFT sales in last hour

15.74 eth   Mutant Ape Yacht Club 10780
14.65 eth   Mutant Ape Yacht Club 1791
9.22 eth   Azuki #9489
7.00 eth   #017
6.50 eth   DigiDaigaku Spirits #1981 - TaoYao",public sale live cybotz nft top nft sale last hour eth mutant ape yacht club eth mutant ape yacht club eth azuki eth eth digidaigaku spirit taoyao,pos
2022-12-30,24,1,Mutant Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#8952 sold for 14.6 ETH ($17.40K)

🔗 https://t.co/ZZoUImsUJc https://t.co/wfDCnYmMMG",mutant ape yacht club mayc nft sold eth k,pos
